filename,relative_path,original_sr,output_sr,duration_sec,original_channels,max_abs_amplitude,status,error_message
DE_HC_001.wav,DE_HC_001.wav,16000,22050,40.76408163265306,1,0.5332677364349365,success,
DE_HC_002.wav,DE_HC_002.wav,16000,22050,46.50231292517007,1,0.9366551637649536,success,
DE_HC_003.wav,DE_HC_003.wav,16000,22050,37.35945578231293,1,0.996252715587616,success,
DE_HC_004.wav,DE_HC_004.wav,16000,22050,60.12952380952381,1,0.6628698110580444,success,
DE_HC_005.wav,DE_HC_005.wav,16000,22050,33.78072562358277,1,0.9990218877792358,success,
DE_HC_006.wav,DE_HC_006.wav,16000,22050,56.66394557823129,1,1.0307824611663818,success,
DE_HC_007.wav,DE_HC_007.wav,16000,22050,51.12603174603175,1,0.26429009437561035,success,
DE_HC_008.wav,DE_HC_008.wav,16000,22050,61.95083900226757,1,0.26565420627593994,success,
DE_HC_009.wav,DE_HC_009.wav,16000,22050,45.33551020408163,1,1.013444185256958,success,
DE_HC_010.wav,DE_HC_010.wav,16000,22050,38.405850340136055,1,1.0164718627929688,success,
DE_HC_011.wav,DE_HC_011.wav,16000,22050,44.44303854875283,1,0.35935473442077637,success,
DE_HC_012.wav,DE_HC_012.wav,16000,22050,45.200589569161,1,0.9871789216995239,success,
DE_HC_013.wav,DE_HC_013.wav,16000,22050,43.83927437641724,1,0.3309486508369446,success,
DE_HC_014.wav,DE_HC_014.wav,16000,22050,46.25414965986395,1,0.8999243378639221,success,
DE_HC_015.wav,DE_HC_015.wav,16000,22050,44.39659863945578,1,0.45660099387168884,success,
DE_HC_016.wav,DE_HC_016.wav,16000,22050,44.48947845804989,1,0.24350662529468536,success,
DE_HC_017.wav,DE_HC_017.wav,16000,22050,42.51863945578231,1,0.3496400713920593,success,
DE_HC_018.wav,DE_HC_018.wav,16000,22050,62.64743764172336,1,0.5268940329551697,success,
DE_HC_019.wav,DE_HC_019.wav,16000,22050,53.82390022675737,1,0.5320159792900085,success,
DE_HC_020.wav,DE_HC_020.wav,16000,22050,44.390793650793654,1,0.26199907064437866,success,
DE_PD_001.wav,DE_PD_001.wav,16000,22050,47.46013605442177,1,0.9997538328170776,success,
DE_PD_002.wav,DE_PD_002.wav,16000,22050,38.54371882086168,1,0.7792583703994751,success,
DE_PD_003.wav,DE_PD_003.wav,16000,22050,40.476780045351475,1,1.0285006761550903,success,
DE_PD_004.wav,DE_PD_004.wav,16000,22050,34.62095238095238,1,1.0651812553405762,success,
DE_PD_005.wav,DE_PD_005.wav,16000,22050,43.57229024943311,1,1.0287680625915527,success,
DE_PD_006.wav,DE_PD_006.wav,16000,22050,68.24489795918367,1,0.9967395067214966,success,
DE_PD_007.wav,DE_PD_007.wav,16000,22050,49.70231292517007,1,1.0104663372039795,success,
DE_PD_008.wav,DE_PD_008.wav,16000,22050,55.30784580498866,1,0.44122377038002014,success,
DE_PD_009.wav,DE_PD_009.wav,16000,22050,37.72521541950113,1,1.0007405281066895,success,
DE_PD_010.wav,DE_PD_010.wav,16000,22050,39.2,1,0.9196878671646118,success,
DE_PD_011.wav,DE_PD_011.wav,16000,22050,40.80766439909297,1,0.4670231342315674,success,
DE_PD_012.wav,DE_PD_012.wav,16000,22050,49.96934240362812,1,0.3344974219799042,success,
DE_PD_013.wav,DE_PD_013.wav,16000,22050,38.89201814058957,1,0.8778401017189026,success,
DE_PD_014.wav,DE_PD_014.wav,16000,22050,43.37487528344671,1,0.2503736615180969,success,
DE_PD_015.wav,DE_PD_015.wav,16000,22050,44.39659863945578,1,0.1569797694683075,success,
DE_PD_016.wav,DE_PD_016.wav,16000,22050,56.02394557823129,1,0.8400462865829468,success,
DE_PD_017.wav,DE_PD_017.wav,16000,22050,45.33551020408163,1,1.0004570484161377,success,
DE_PD_018.wav,DE_PD_018.wav,16000,22050,40.42884353741496,1,1.0008727312088013,success,
DE_PD_019.wav,DE_PD_019.wav,16000,22050,41.145759637188206,1,0.458221971988678,success,
DE_PD_020.wav,DE_PD_020.wav,16000,22050,56.65668934240363,1,0.34095561504364014,success,
SP_HC_001.wav,SP_HC_001.wav,16000,22050,17.4702947845805,1,1.0270613431930542,success,
SP_HC_002.wav,SP_HC_002.wav,16000,22050,16.99206349206349,1,0.9992210865020752,success,
SP_HC_003.wav,SP_HC_003.wav,16000,22050,17.076190476190476,1,1.0086119174957275,success,
SP_HC_004.wav,SP_HC_004.wav,16000,22050,14.356190476190477,1,0.9985414743423462,success,
SP_HC_005.wav,SP_HC_005.wav,16000,22050,17.799455782312926,1,1.0225207805633545,success,
SP_HC_006.wav,SP_HC_006.wav,16000,22050,18.868163265306123,1,1.019097924232483,success,
SP_HC_007.wav,SP_HC_007.wav,16000,22050,17.91265306122449,1,1.0103601217269897,success,
SP_HC_008.wav,SP_HC_008.wav,16000,22050,19.34684807256236,1,0.993151843547821,success,
SP_HC_009.wav,SP_HC_009.wav,16000,22050,16.747437641723355,1,1.0015242099761963,success,
SP_HC_010.wav,SP_HC_010.wav,16000,22050,17.3584126984127,1,1.0260194540023804,success,
SP_HC_011.wav,SP_HC_011.wav,16000,22050,14.478412698412699,1,1.0034016370773315,success,
SP_HC_012.wav,SP_HC_012.wav,16000,22050,19.51628117913832,1,1.0128387212753296,success,
SP_HC_013.wav,SP_HC_013.wav,16000,22050,15.919092970521541,1,1.0249061584472656,success,
SP_HC_014.wav,SP_HC_014.wav,16000,22050,19.316281179138322,1,1.0120761394500732,success,
SP_HC_015.wav,SP_HC_015.wav,16000,22050,13.236689342403627,1,0.9905350804328918,success,
SP_HC_016.wav,SP_HC_016.wav,16000,22050,17.40825396825397,1,1.0033611059188843,success,
SP_HC_017.wav,SP_HC_017.wav,16000,22050,18.305850340136054,1,1.0243629217147827,success,
SP_HC_018.wav,SP_HC_018.wav,16000,22050,12.598004535147393,1,1.003873348236084,success,
SP_HC_019.wav,SP_HC_019.wav,16000,22050,17.73795918367347,1,1.004110336303711,success,
SP_HC_020.wav,SP_HC_020.wav,16000,22050,18.696961451247166,1,0.9997404217720032,success,
SP_PD_001.wav,SP_PD_001.wav,16000,22050,15.129206349206349,1,1.0012403726577759,success,
